,UserInfo_2,UserInfo_4,UserInfo_7,UserInfo_8,UserInfo_19,UserInfo_20,UserInfo_24,target
6744,萍乡,萍乡,江西,萍乡,江西省,萍乡市,D,0
6745,深圳,温州,广东,深圳,浙江省,温州市,D,0
6746,泰州,泰州,江苏,泰州,安徽省,阜阳市,D,0
6747,上海,上海,不详,不详,安徽省,蚌埠市,D,0
6748,三门峡,三门峡,河南,三门峡市,河南省,三门峡市,D,0
6749,,成都,四川,成都,四川省,乐山市,D,0
6750,东莞,广州,广东,东莞,广东省,揭阳市,D,0
6751,潍坊,潍坊,山东,潍坊,山东省,潍坊市,D,0
6752,常德,常德,湖南,常德,湖南省,常德市,D,0
6753,沧州,沧州,河北,沧州,河北省,不详,D,0
6754,茂名,中山,广东,茂名,广东省,茂名市,D,0
6755,运城,临沂,山东,临沂,山西省,不详,D,0
6756,潍坊,潍坊,不详,不详,内蒙古自治区,不详,D,0
6757,广州,广州,广东,广州,广东省,汕头市,D,0
6758,泸州,泸州,北京,北京,四川省,泸州市,D,0
6759,岳阳,岳阳,湖南,岳阳,广东省,深圳市,D,1
6760,辽阳,辽阳,辽宁,辽阳,辽宁省,辽阳市,D,0
6761,湛江,湛江,广东,湛江,广东省,湛江市,D,0
6762,重庆,重庆,重庆,重庆,重庆市,不详,D,0
6763,上海,上海,不详,不详,江西省,不详,D,0
6764,南平,南平,福建,南平,福建省,南平市,D,1
6765,海口,海口,海南,海口,吉林省,长春市,D,0
6766,宿迁,宿迁,不详,不详,黑龙江省,双鸭山市,D,0
6767,惠州,惠州,广东,惠州,广东省,惠州市,D,0
6768,烟台,烟台,山东,烟台,河南省,不详,D,0
6769,南充,南充,不详,不详,四川省,南充市,D,1
6770,云浮,云浮,广东,云浮,广东省,肇庆市,D,0
6771,廊坊,廊坊,不详,不详,河北省,不详,D,0
6772,长治,长治,山西,长治,山西省,长治市,D,0
6773,毕节,毕节,贵州,毕节地区,四川省,不详,D,0
6774,西安,太原,山西,吕梁,山西省,不详,D,0
6775,宜春,宜春,江西,宜春,江西省,不详,D,0
6776,南宁,河池,不详,不详,广西壮族自治区,不详,D,0
6777,常州,常州,江苏,常州,江苏省,常州市,D,0
6778,镇江,镇江,江苏,镇江,浙江省,湖州市,D,0
6779,巴彦淖尔盟,呼和浩特,内蒙古,呼和浩特,黑龙江省,不详,D,0
6780,衡水,衡水,河北,衡水,河北省,不详,D,0
6781,大理白族自治州,大理白族自治州,云南,大理,云南省,大理白族自治州,D,0
6782,邯郸,邯郸,河北,邯郸市,河北省,邯郸市,D,0
6783,金华,金华,浙江,金华,浙江省,金华市,D,0
6784,广州,衡阳,不详,不详,新疆维吾尔自治区,巴音郭楞蒙古自治州,D,0
6785,武威,金昌,甘肃,武威,甘肃省,不详,D,0
6786,广州,深圳,广东,深圳,广东省,汕头市,D,0
6787,台州,台州,浙江,台州市,江西省,赣州市,D,0
6788,晋城,晋城,山西,晋城,山西省,晋城市,D,0
6789,厦门,厦门,福建,厦门,福建省,厦门市,D,0
6790,沧州,沧州,河北,沧州,河北省,沧州市,D,0
6791,武威,新余,江西,新余,甘肃省,不详,D,0
6792,深圳,深圳,广东,深圳,福建省,不详,D,0
6793,阳泉,阳泉,山西,阳泉,山西省,阳泉市,D,0
6794,中山,中山,广东,中山,广东省,不详,D,0
6795,阿克苏,阿克苏,不详,不详,新疆维吾尔自治区,阿克苏地区,D,1
6796,惠州,惠州,不详,不详,广东省,惠州市,D,0
6797,枣庄,枣庄,不详,不详,山东省,枣庄市,山东省枣庄市滕州市,0
6798,宁德,宁德,福建,宁德,福建省,不详,D,0
6799,深圳,广州,广东,广州,广东省,揭阳市,D,0
6800,成都,成都,不详,不详,江西省,景德镇市,江西省景德镇市珠山区,0
6801,临沂,临沂,山东,临沂,山东省,临沂市,D,0
6802,黄山,黄山,安徽,黄山,安徽省,黄山市,D,0
6803,九江,东莞,广东,东莞,江西省,九江市,D,0
6804,泉州,泉州,福建,泉州,福建省,泉州市,D,0
6805,达州,达州,四川,达州,河北省,邢台市,D,0
6806,温州,温州,不详,不详,湖北省,黄石市,D,0
6807,东营,滨州,山东,滨州,山东省,不详,D,1
6808,徐州,徐州,江苏,徐州,江苏省,徐州市,D,0
6809,石家庄,济宁,山东,济宁,山东省,不详,D,0
6810,郑州,郑州,河南,郑州,河南省,开封市,D,0
6811,盘锦,盘锦,辽宁,盘锦,辽宁省,盘锦市,D,0
6812,武汉,武汉,湖北,武汉,湖北省,荆州市,D,0
6813,白银,合肥,甘肃,白银,甘肃省,白银市,D,0
6814,杭州,杭州,浙江,杭州,浙江省,杭州市,D,0
6815,许昌,广州,广东,广州,河南省,许昌市,D,0
6816,玉林,玉林,广东,广州,广西壮族自治区,玉林市,D,0
6817,南阳,南阳,河南,南阳,河南省,南阳市,D,0
6818,南京,南京,江苏,南京,江苏省,镇江市,D,0
6819,巴音郭楞蒙古自治州,绵阳,四川,绵阳,四川省,不详,D,1
6820,三明,三明,福建,三明,福建省,三明市,D,0
6821,武汉,武汉,江苏,徐州,湖北省,孝感市,D,0
6822,永州,宁波,浙江,宁波,湖南省,永州市,D,0
6823,连云港,连云港,江苏,连云港,江苏省,连云港市,D,0
6824,云浮,泸州,广东,广州,广东省,云浮市,D,0
6825,张家口,绍兴,浙江,绍兴,河北省,张家口市,D,0
6826,晋城,晋城,不详,不详,山西省,晋城市,D,0
6827,鸡西,长春,山东,济南,吉林省,长春市,D,0
6828,广州,广州,广东,广州,广东省,广州市,D,0
6829,武汉,武汉,湖北,武汉,湖北省,武汉市,D,0
6830,十堰,十堰,湖北,十堰,湖北省,十堰市,D,0
6831,温州,温州,浙江,温州,浙江省,温州市,D,0
6832,北海,北海,广西,北海市,广西壮族自治区,北海市,D,0
6833,南京,南京,江苏,南京市,安徽省,不详,D,0
6834,绍兴,绍兴,浙江,绍兴市,甘肃省,不详,D,0
6835,青岛,青岛,山东,青岛,山东省,青岛市,D,0
6836,遵义,遵义,不详,不详,贵州省,不详,D,0
6837,承德,承德,不详,不详,河北省,不详,D,0
6838,菏泽,菏泽,山东,菏泽,山东省,不详,D,0
6839,揭阳,揭阳,广东,揭阳,广东省,揭阳市,D,0
6840,洛阳,洛阳,不详,不详,河南省,洛阳市,D,0
6841,重庆,重庆,重庆,重庆,四川省,不详,D,0
6842,三明,三明,福建,三明,福建省,漳州市,D,0
6843,合肥,合肥,安徽,合肥,安徽省,马鞍山市,D,0
6844,长春,长春,不详,不详,吉林省,长春市,D,0
6845,上海,济宁,不详,不详,山东省,济宁市,D,0
6846,北京,北京,北京,北京,山东省,淄博市,D,0
6847,嘉兴,嘉兴,浙江,嘉兴,安徽省,安庆市,D,0
6848,济南,济南,山东,济南,山东省,聊城市,D,0
6849,金华,金华,浙江,金华,江西省,鹰潭市,D,0
6850,南宁,玉林,不详,不详,广西壮族自治区,不详,D,0
6851,衡阳,衡阳,湖南,衡阳,湖南省,衡阳市,D,0
6852,常德,常德,湖南,常德,湖南省,常德市,D,0
6853,重庆,深圳,重庆,重庆,重庆市,重庆市,D,0
6854,伊犁哈萨克自治州,乌鲁木齐,新疆,乌鲁木齐,新疆维吾尔自治区,哈密地区,D,0
6855,临沂,临沂,山东,临沂,山东省,不详,D,1
6856,鸡西,鸡西,黑龙江,鸡西市,黑龙江省,鸡西市,D,0
6857,石家庄,石家庄,河北,石家庄市,河北省,唐山市,D,0
6858,兴安盟,呼伦贝尔,内蒙古,乌兰浩特,内蒙古自治区,兴安盟,D,0
6859,枣庄,枣庄,不详,不详,山东省,枣庄市,D,1
6860,清远,清远,广东,清远,广东省,清远市,D,0
6861,南宁,深圳,广东,深圳,广西壮族自治区,不详,D,0
6862,吉林市,吉林市,吉林,吉林,吉林省,吉林市,吉林省吉林市磐石市,0
6863,深圳,南京,江苏,南京,江苏省,南京市,D,1
6864,贵阳,贵阳,贵州,贵阳,贵州省,不详,D,0
6865,日照,日照,山东,日照,山东省,不详,D,0
6866,长沙,长沙,湖南,长沙,贵州省,铜仁地区,D,0
6867,徐州,徐州,江苏,徐州,江苏省,徐州市,D,1
6868,金华,贵阳,广东,广州,贵州省,毕节地区,D,0
6869,南平,深圳,福建,南平,福建省,不详,D,0
6870,贵港,玉林,不详,不详,广西壮族自治区,不详,D,0
6871,北京,北京,北京,北京,陕西省,铜川市,D,0
6872,深圳,深圳,广东,深圳,湖北省,黄冈市,D,0
6873,中山,中山,广东,中山,江西省,不详,D,0
6874,大兴安岭,大兴安岭,不详,不详,黑龙江省,齐齐哈尔市,D,0
6875,定西,定西,甘肃,定西,甘肃省,不详,D,0
6876,张家界,张家界,湖南,张家界,湖南省,张家界市,D,0
6877,嘉兴,上海,浙江,杭州,浙江省,嘉兴市,D,0
6878,肇庆,肇庆,广东,肇庆,广东省,肇庆市,D,0
6879,绍兴,绍兴,浙江,绍兴,浙江省,绍兴市,D,0
6880,龙岩,龙岩,福建,龙岩,福建省,不详,D,0
6881,汕头,汕头,广东,汕头,广东省,汕头市,D,0
6882,玉林,玉林,广西,玉林,广西壮族自治区,玉林市,D,0
6883,,武汉,湖北,江汉,湖北省,武汉市,D,0
6884,潍坊,潍坊,山东,潍坊市,山东省,潍坊市,D,0
6885,南宁,南宁,广西,南宁,广西壮族自治区,不详,D,0
6886,保定,保定,河北,保定,河北省,保定市,D,1
6887,南通,南通,江苏,南通,江苏省,南通市,D,0
6888,楚雄彝族自治州,昆明,不详,不详,云南省,楚雄彝族自治州,D,0
6889,清远,中山,广东,中山,陕西省,不详,D,0
6890,汕头,汕头,广东,汕头,广东省,汕头市,D,0
6891,东莞,南昌,江西,南昌,江西省,不详,D,0
6892,威海,威海,山东,威海,山东省,威海市,D,0
6893,长沙,长沙,湖南,长沙,河南省,不详,D,0
6894,深圳,深圳,不详,不详,湖北省,咸宁市,D,0
6895,银川,银川,宁夏,银川,湖北省,宜昌市,D,0
6896,深圳,深圳,广东,深圳,湖南省,怀化市,D,0
6897,咸阳,晋中,山西,太原,山西省,不详,D,0
6898,青岛,淄博,北京,北京市,山东省,不详,D,1
6899,濮阳,郑州,河南,三门峡,河南省,三门峡市,D,0
6900,金华,金华,不详,不详,浙江省,湖州市,D,0
6901,上海,上海,不详,不详,上海市,上海市,D,0
6902,安康,深圳,陕西,安康,陕西省,不详,D,0
6903,赣州,赣州,江西,赣州,江西省,不详,D,0
6904,,福州,福建,福州,福建省,莆田市,D,0
6905,张掖,酒泉,甘肃,酒泉,甘肃省,不详,D,0
6906,深圳,深圳,广东,深圳,广东省,汕尾市,广东省汕尾市陆河县,0
6907,上海,连云港,不详,不详,江苏省,连云港市,江苏省连云港市赣榆县,0
6908,雅安,雅安,四川,雅安市,四川省,不详,D,0
6909,丹东,丹东,不详,不详,辽宁省,丹东市,D,0
6910,临沂,临沂,山东,临沂,山东省,临沂市,D,0
6911,云浮,云浮,广东,云浮,广东省,云浮市,D,0
6912,宜宾,宜宾,不详,不详,四川省,不详,D,0
6913,呼和浩特,呼和浩特,内蒙古,包头,内蒙古自治区,包头市,D,0
6914,池州,池州,安徽,池州,安徽省,滁州市,D,0
6915,海口,海口,海南,海口,海南省,不详,D,0
6916,巴彦淖尔盟,巴彦淖尔盟,内蒙古,临河,内蒙古自治区,不详,D,0
6917,温州,遵义,贵州,遵义,贵州省,不详,D,0
6918,金华,金华,浙江,金华,浙江省,金华市,D,0
6919,丹东,丹东,辽宁,丹东,辽宁省,丹东市,D,0
6920,海口,海口,河南,焦作,海南省,不详,D,0
6921,泰州,嘉兴,江苏,泰州,浙江省,嘉兴市,D,0
6922,滁州,滁州,安徽,滁州,安徽省,滁州市,D,0
6923,焦作,焦作,河南,焦作市,河南省,焦作市,D,0
6924,聊城,聊城,江苏,苏州,山东省,聊城市,D,0
6925,营口,营口,辽宁,营口,辽宁省,营口市,D,0
6926,徐州,阜阳,江苏,徐州,安徽省,阜阳市,D,0
6927,衡水,衡水,不详,不详,河北省,衡水市,D,0
6928,德州,苏州,江苏,无锡,江苏省,无锡市,D,0
6929,宜春,宜春,不详,不详,江西省,不详,D,0
6930,温州,温州,浙江,温州,浙江省,温州市,D,1
6931,天津,沧州,天津,天津,河北省,沧州市,D,0
6932,无锡,无锡,江苏,无锡,山东省,不详,D,0
6933,广州,广州,广东,广州市,广东省,广州市,D,0
6934,红河哈尼族彝族自治州,昆明,云南,红河,云南省,红河哈尼族彝族自治州,D,0
6935,南充,南京,江苏,南京,四川省,不详,D,0
6936,宁德,宁德,福建,宁德,福建省,不详,D,0
6937,淮安,淮安,江苏,淮安,江苏省,淮安市,D,0
6938,惠州,惠州,广东,惠州,广东省,惠州市,D,0
6939,汕头,汕头,广东,汕头,广东省,汕头市,D,0
6940,北京,北京,北京,北京,山东省,聊城市,D,0
6941,汕头,汕头,广东,汕头,广东省,汕头市,D,0
6942,大连,大连,辽宁,大连,辽宁省,大连市,D,0
6943,唐山,唐山,河北,唐山,河北省,唐山市,D,0
6944,长治,长治,山西,长治,山西省,长治市,D,0
6945,徐州,长治,山西,太原,江苏省,徐州市,D,0
6946,阿拉善盟,固原,不详,不详,宁夏回族自治区,不详,D,0
6947,中山,中山,广东,中山,广东省,不详,D,0
6948,重庆,泸州,不详,不详,云南省,红河哈尼族彝族自治州,D,1
6949,红河哈尼族彝族自治州,红河哈尼族彝族自治州,云南,红河,云南省,红河哈尼族彝族自治州,D,0
6950,岳阳,广州,湖南,长沙,湖南省,岳阳市,D,0
6951,潍坊,潍坊,山东,潍坊,山东省,泰安市,D,0
6952,临沂,临沂,山东,临沂,山东省,日照市,D,0
6953,哈尔滨,哈尔滨,黑龙江,哈尔滨,黑龙江省,不详,D,0
6954,邵阳,邵阳,湖南,邵阳,湖南省,邵阳市,D,0
6955,菏泽,菏泽,不详,不详,山东省,不详,D,0
6956,东莞,东莞,广东,东莞,四川省,宜宾市,D,0
6957,太原,太原,山西,太原,山西省,不详,D,0
6958,温州,汕头,不详,不详,安徽省,不详,D,0
6959,宜宾,宜宾,四川,宜宾,四川省,宜宾市,D,0
6960,沧州,北京,北京,北京,河北省,沧州市,D,0
6961,北京,北京,北京,北京,山东省,德州市,D,0
6962,深圳,长春,广东,云浮,广东省,湛江市,D,0
6963,威海,威海,不详,不详,黑龙江省,鹤岗市,D,0
6964,潍坊,潍坊,山东,潍坊,山东省,潍坊市,D,1
6965,佳木斯,佳木斯,黑龙江,佳木斯,黑龙江省,双鸭山市,D,0
6966,吴忠,吴忠,宁夏,吴忠,宁夏回族自治区,不详,D,0
6967,成都,成都,四川,成都,四川省,遂宁市,D,0
6968,青岛,哈尔滨,山东,青岛,黑龙江省,不详,D,0
6969,滨州,滨州,山东,东营,山东省,济南市,D,0
6970,昆明,上海,不详,不详,云南省,曲靖市,D,0
6971,柳州,柳州,广西,柳州,广西壮族自治区,不详,D,0
6972,北京,北京,北京,北京,江苏省,淮安市,D,0
6973,珠海,珠海,广东,珠海,广东省,珠海市,D,0
6974,西安,榆林,陕西,榆林,陕西省,不详,D,0
6975,蚌埠,蚌埠,安徽,蚌埠,福建省,莆田市,D,0
6976,泉州,泉州,福建,泉州,福建省,三明市,福建省三明市大田县,0
6977,昭通,昭通,不详,不详,云南省,不详,D,0
6978,聊城,济南,山东,济南,山东省,聊城市,D,0
6979,嘉兴,嘉兴,浙江,嘉兴,浙江省,嘉兴市,D,0
6980,郴州,中山,湖南,郴州,湖南省,郴州市,D,0
6981,杭州,泰州,浙江,杭州,江苏省,扬州市,D,0
6982,宝鸡,宝鸡,陕西,宝鸡市,陕西省,宝鸡市,D,0
6983,苏州,嘉兴,浙江,杭州,浙江省,嘉兴市,D,0
6984,合肥,合肥,安徽,合肥,安徽省,安庆市,D,0
6985,梧州,梧州,广西,梧州,广西壮族自治区,梧州市,D,0
6986,内江,内江,四川,内江,四川省,内江市,D,0
6987,苏州,乌鲁木齐,新疆,乌鲁木齐,江苏省,苏州市,D,0
6988,上海,上海,不详,不详,江苏省,盐城市,D,0
6989,滁州,滁州,安徽,滁州,安徽省,不详,D,0
6990,牡丹江,青岛,山东,青岛,山东省,青岛市,D,0
6991,济宁,济宁,山东,济宁,山东省,济宁市,D,0
6992,张掖,兰州,甘肃,兰州,甘肃省,不详,D,0
6993,宁德,宁德,不详,不详,福建省,不详,D,0
6994,六安,六安,安徽,六安,安徽省,不详,D,0
6995,太原,重庆,山西,太原,山西省,阳泉市,D,0
6996,淄博,淄博,山东,淄博,山东省,淄博市,D,0
6997,衡水,衡水,河北,衡水,河北省,衡水市,D,0
6998,兰州,兰州,不详,不详,甘肃省,兰州市,D,0
6999,,,湖北,恩施,湖北省,恩施土家族苗族自治州,D,0
7000,延安,延安,陕西,延安,陕西省,不详,D,0
7001,长治,长治,山西,长治,山西省,长治市,D,0
7002,北京,周口,四川,绵阳,四川省,不详,D,0
7003,云浮,云浮,广东,云浮,广东省,云浮市,D,0
7004,清远,清远,广东,清远,广东省,清远市,D,0
7005,太原,太原,不详,不详,山西省,太原市,D,0
7006,赣州,赣州,江西,赣州,江西省,赣州市,D,0
7007,泉州,泉州,福建,泉州,福建省,泉州市,D,1
7008,威海,威海,山东,威海,辽宁省,鞍山市,D,0
7009,广州,广州,广东,广州,广东省,广州市,D,0
7010,郑州,郑州,陕西,榆林,河南省,郑州市,D,0
7011,合肥,合肥,安徽,合肥,安徽省,黄山市,D,0
7012,福州,福州,福建,福州,福建省,福州市,D,0
7013,资阳,成都,四川,成都,四川省,内江市,D,0
7014,佛山,无锡,广东,佛山,江西省,不详,D,0
7015,衡阳,衡阳,湖南,吉首,湖南省,衡阳市,D,1
7016,临沂,临沂,山东,临沂,黑龙江省,齐齐哈尔市,D,0
7017,昆明,昆明,云南,昆明,云南省,昆明市,D,0
7018,黔东南,娄底,湖南,长沙,湖南省,不详,D,0
7019,福州,福州,福建,福州,福建省,福州市,D,0
7020,金华,杭州,浙江,金华,浙江省,金华市,D,0
7021,大连,营口,辽宁,大连,辽宁省,营口市,D,0
7022,自贡,成都,四川,成都,四川省,自贡市,D,0
7023,梧州,梧州,广西,梧州,广西壮族自治区,梧州市,D,0
7024,晋城,晋城,山西,晋城,山西省,晋城市,D,0
7025,荆州,荆州,湖北,荆州,湖北省,不详,D,0
7026,苏州,苏州,江苏,苏州,江苏省,徐州市,D,0
7027,汕尾,汕尾,广东,汕尾,广东省,汕尾市,D,0
7028,柳州,柳州,广西,柳州,广西壮族自治区,柳州市,D,0
7029,萍乡,萍乡,江西,萍乡,江西省,萍乡市,D,0
7030,宣城,宣城,安徽,宣城,安徽省,不详,D,1
7031,北京,唐山,北京,北京,河北省,沧州市,D,1
7032,遵义,遵义,贵州,遵义,贵州省,不详,D,0
7033,深圳,深圳,不详,不详,湖南省,益阳市,D,0
7034,台州,台州,浙江,台州,浙江省,不详,D,0
7035,丹东,齐齐哈尔,辽宁,丹东,黑龙江省,齐齐哈尔市,D,1
7036,东莞,上海,不详,不详,广西壮族自治区,不详,D,0
7037,汉中,汉中,陕西,汉中,陕西省,不详,D,0
7038,邵阳,邵阳,湖南,邵阳,湖南省,邵阳市,D,0
7039,厦门,合肥,安徽,合肥,福建省,泉州市,D,1
7040,衡水,衡水,浙江,温州,河北省,衡水市,D,0
7041,重庆,温州,浙江,温州,四川省,不详,D,0
7042,福州,福州,浙江,宁波,浙江省,舟山市,D,0
7043,汕头,汕头,不详,不详,福建省,福州市,D,0
7044,安庆,安庆,安徽,安庆,安徽省,安庆市,D,0
7045,南宁,南宁,广西,南宁,广西壮族自治区,不详,D,0
7046,扬州,扬州,江苏,扬州,江苏省,扬州市,D,0
7047,宜春,宜春,江西,宜春,江西省,不详,D,0
7048,台州,台州,浙江,台州,浙江省,台州市,D,0
7049,深圳,佛山,广东,汕头,广东省,汕头市,D,0
7050,武汉,武汉,湖北,武汉,湖北省,武汉市,D,0
7051,西双版纳傣族自治州,昆明,云南,西双版纳傣族自治州,云南省,红河哈尼族彝族自治州,D,0
7052,苏州,苏州,江苏,苏州,江苏省,苏州市,D,0
7053,苏州,上海,江苏,苏州,江苏省,盐城市,D,0
7054,深圳,萍乡,江西,萍乡,江西省,萍乡市,D,0
7055,安阳,安阳,不详,不详,河南省,安阳市,D,0
7056,赣州,赣州,江西,赣州,江西省,不详,D,0
7057,杭州,杭州,浙江,杭州市,四川省,不详,D,0
7058,合肥,合肥,安徽,合肥,安徽省,合肥市,D,0
7059,,,新疆,阿勒泰地区,新疆维吾尔自治区,阿勒泰地区,D,0
7060,上海,镇江,福建,福州,福建省,不详,D,0
7061,营口,宣城,广西,钦州,内蒙古自治区,不详,D,0
7062,上海,曲靖,云南,大理,云南省,曲靖市,D,0
7063,株洲,怀化,不详,不详,湖南省,怀化市,D,0
7064,临沂,临沂,山东,临沂,山东省,临沂市,D,0
7065,酒泉,酒泉,甘肃,酒泉,甘肃省,嘉峪关市,D,0
